ts,uid,iid
1970-01-01 00:00:01,187,8463
1970-01-01 00:00:01,187,10091
1970-01-01 00:00:01,187,11428
1970-01-01 00:00:01,187,11697
1970-01-01 00:00:00,188,14653
1970-01-01 00:00:00,188,15195
1970-01-01 00:00:00,188,15575
1970-01-01 00:00:00,188,16252
1970-01-01 00:00:00,188,17870
1970-01-01 00:00:01,189,14703
1970-01-01 00:00:01,189,15476
1970-01-01 00:00:01,189,15901
1970-01-01 00:00:01,189,16080
1970-01-01 00:00:01,189,17738
1970-01-01 00:00:01,190,10938
1970-01-01 00:00:01,190,12869
1970-01-01 00:00:01,190,15088
1970-01-01 00:00:01,191,7535
1970-01-01 00:00:01,191,7864
1970-01-01 00:00:01,191,10558
1970-01-01 00:00:01,191,11714
1970-01-01 00:00:01,191,12060
1970-01-01 00:00:01,192,707
1970-01-01 00:00:01,192,4949
1970-01-01 00:00:01,192,4963
1970-01-01 00:00:01,192,12487
1970-01-01 00:00:01,192,13113
1970-01-01 00:00:00,193,3197
1970-01-01 00:00:00,193,11071
1970-01-01 00:00:00,193,15202
1970-01-01 00:00:01,194,4194
1970-01-01 00:00:01,194,8104
1970-01-01 00:00:01,194,11703
1970-01-01 00:00:01,194,17057
1970-01-01 00:00:01,194,17077
1970-01-01 00:00:01,195,145
1970-01-01 00:00:01,195,535
1970-01-01 00:00:01,195,3330
1970-01-01 00:00:01,196,7651
1970-01-01 00:00:01,196,7741
1970-01-01 00:00:01,196,8449
1970-01-01 00:00:01,196,9045
1970-01-01 00:00:01,196,9127
1970-01-01 00:00:01,197,5991
1970-01-01 00:00:01,197,6986
1970-01-01 00:00:01,197,10547
1970-01-01 00:00:01,197,12031
1970-01-01 00:00:01,197,13768
1970-01-01 00:00:01,198,11110
1970-01-01 00:00:01,198,11689
1970-01-01 00:00:01,198,12855
1970-01-01 00:00:01,198,14770
1970-01-01 00:00:01,198,15605
1970-01-01 00:00:01,199,10374
1970-01-01 00:00:01,199,12684
1970-01-01 00:00:01,199,17676
1970-01-01 00:00:00,200,4868
1970-01-01 00:00:00,200,11756
1970-01-01 00:00:00,200,12956
1970-01-01 00:00:00,200,14582
1970-01-01 00:00:00,200,15588
1970-01-01 00:00:01,201,4554
1970-01-01 00:00:01,201,4582
1970-01-01 00:00:01,201,14470
1970-01-01 00:00:01,201,14754
1970-01-01 00:00:01,201,15490
1970-01-01 00:00:01,202,1911
1970-01-01 00:00:01,202,2119
1970-01-01 00:00:01,202,4550
1970-01-01 00:00:01,202,9619
1970-01-01 00:00:01,203,4531
1970-01-01 00:00:01,203,5991
1970-01-01 00:00:01,203,6989
1970-01-01 00:00:01,203,10336
1970-01-01 00:00:01,203,14794
1970-01-01 00:00:01,204,4695
1970-01-01 00:00:01,204,6190
1970-01-01 00:00:01,204,9678
1970-01-01 00:00:01,204,12217
1970-01-01 00:00:01,204,14545
1970-01-01 00:00:00,205,751
1970-01-01 00:00:00,205,2200
1970-01-01 00:00:00,205,5529
1970-01-01 00:00:01,206,12539
1970-01-01 00:00:01,206,14626
1970-01-01 00:00:01,206,14773
1970-01-01 00:00:01,206,15202
1970-01-01 00:00:01,206,15230
1970-01-01 00:00:01,207,14545
1970-01-01 00:00:01,207,15203
1970-01-01 00:00:01,207,16155
1970-01-01 00:00:01,207,16633
1970-01-01 00:00:01,207,17453
1970-01-01 00:00:01,208,3999
1970-01-01 00:00:01,208,14061
1970-01-01 00:00:01,208,14795
1970-01-01 00:00:01,209,2158
1970-01-01 00:00:01,209,3396
1970-01-01 00:00:01,209,8636
1970-01-01 00:00:01,209,12082
1970-01-01 00:00:01,209,13965
1970-01-01 00:00:01,210,6806
1970-01-01 00:00:01,210,9653
1970-01-01 00:00:01,210,10097
1970-01-01 00:00:00,211,13428
1970-01-01 00:00:00,211,13855
1970-01-01 00:00:00,211,15879
1970-01-01 00:00:00,211,16181
1970-01-01 00:00:00,211,16727
1970-01-01 00:00:01,212,17059
1970-01-01 00:00:01,212,17384
1970-01-01 00:00:01,212,17483
1970-01-01 00:00:01,212,18000
1970-01-01 00:00:01,212,18503
1970-01-01 00:00:01,213,15356
1970-01-01 00:00:01,213,15490
1970-01-01 00:00:01,213,16654
1970-01-01 00:00:01,213,17911
1970-01-01 00:00:01,213,18642
1970-01-01 00:00:01,214,5682
1970-01-01 00:00:01,214,5882
1970-01-01 00:00:01,214,6798
1970-01-01 00:00:01,214,11721
1970-01-01 00:00:01,214,14287
1970-01-01 00:00:01,215,4319
1970-01-01 00:00:01,215,6866
1970-01-01 00:00:01,215,9747
1970-01-01 00:00:01,215,13897
1970-01-01 00:00:01,215,15088
1970-01-01 00:00:01,216,5697
1970-01-01 00:00:01,216,5832
1970-01-01 00:00:01,216,5833
1970-01-01 00:00:01,216,6095
1970-01-01 00:00:01,216,8881
1970-01-01 00:00:01,217,7511
1970-01-01 00:00:01,217,10085
1970-01-01 00:00:01,217,12143
1970-01-01 00:00:01,217,12209
1970-01-01 00:00:01,217,14626
1970-01-01 00:00:01,218,2588
1970-01-01 00:00:01,218,3935
1970-01-01 00:00:01,218,12084
1970-01-01 00:00:01,218,13459
1970-01-01 00:00:01,219,16995
1970-01-01 00:00:01,219,17608
1970-01-01 00:00:01,219,17750
1970-01-01 00:00:01,219,18004
1970-01-01 00:00:01,219,18050
1970-01-01 00:00:01,220,11133
1970-01-01 00:00:01,220,12307
1970-01-01 00:00:01,220,12972
1970-01-01 00:00:01,220,14122
1970-01-01 00:00:01,220,14140
1970-01-01 00:00:01,221,2125
1970-01-01 00:00:01,221,2135
1970-01-01 00:00:01,221,5611
1970-01-01 00:00:01,222,13767
1970-01-01 00:00:01,222,14209
1970-01-01 00:00:01,222,16520
1970-01-01 00:00:00,223,14918
1970-01-01 00:00:00,223,16706
1970-01-01 00:00:00,223,17732
1970-01-01 00:00:00,223,18590
1970-01-01 00:00:01,223,3461
1970-01-01 00:00:01,224,2567
1970-01-01 00:00:01,224,7314
1970-01-01 00:00:01,224,7782
1970-01-01 00:00:01,224,13246
1970-01-01 00:00:01,225,3218
1970-01-01 00:00:01,225,6758
1970-01-01 00:00:01,225,7585
1970-01-01 00:00:01,225,9071
1970-01-01 00:00:01,226,856
1970-01-01 00:00:01,226,9514
1970-01-01 00:00:01,226,12986
1970-01-01 00:00:01,227,14691
1970-01-01 00:00:01,227,17053
1970-01-01 00:00:01,227,17682
1970-01-01 00:00:01,227,17848
1970-01-01 00:00:01,227,17995
1970-01-01 00:00:01,228,7314
1970-01-01 00:00:01,228,12283
1970-01-01 00:00:01,228,12530
1970-01-01 00:00:01,229,767
1970-01-01 00:00:01,229,1337
1970-01-01 00:00:01,229,9228
1970-01-01 00:00:01,229,14118
1970-01-01 00:00:00,230,116
1970-01-01 00:00:00,230,3099
1970-01-01 00:00:00,230,7656
1970-01-01 00:00:00,230,11033
1970-01-01 00:00:00,230,14562
1970-01-01 00:00:01,231,7590
1970-01-01 00:00:01,231,13674
1970-01-01 00:00:01,231,13867
1970-01-01 00:00:01,231,16903
1970-01-01 00:00:01,232,13697
1970-01-01 00:00:01,232,13732
1970-01-01 00:00:01,232,15291
1970-01-01 00:00:01,232,15480
1970-01-01 00:00:01,232,16036
1970-01-01 00:00:01,233,863
1970-01-01 00:00:01,233,1770
1970-01-01 00:00:01,233,4476
1970-01-01 00:00:01,233,9099
1970-01-01 00:00:01,233,12168
1970-01-01 00:00:00,234,2988
1970-01-01 00:00:00,234,2989
1970-01-01 00:00:00,234,5047
1970-01-01 00:00:00,234,7517
1970-01-01 00:00:00,234,12174
1970-01-01 00:00:00,235,11310
1970-01-01 00:00:00,235,14518
1970-01-01 00:00:00,235,15048
1970-01-01 00:00:00,235,15572
1970-01-01 00:00:00,235,15593
1970-01-01 00:00:01,236,12936
1970-01-01 00:00:01,236,12998
1970-01-01 00:00:01,236,13320
1970-01-01 00:00:01,236,17305
1970-01-01 00:00:01,236,17363
1970-01-01 00:00:01,237,15482
1970-01-01 00:00:01,237,16839
1970-01-01 00:00:01,237,17437
1970-01-01 00:00:01,237,18018
1970-01-01 00:00:01,237,18019
1970-01-01 00:00:01,238,970
1970-01-01 00:00:01,238,1119
1970-01-01 00:00:01,238,2659
1970-01-01 00:00:00,239,6773
1970-01-01 00:00:01,239,1434
1970-01-01 00:00:01,239,1558
1970-01-01 00:00:01,239,2414
1970-01-01 00:00:01,239,5575
1970-01-01 00:00:01,240,15088
1970-01-01 00:00:01,240,15091
1970-01-01 00:00:01,240,15380
1970-01-01 00:00:01,240,16215
1970-01-01 00:00:01,240,17144
1970-01-01 00:00:01,241,3034
1970-01-01 00:00:01,241,4076
1970-01-01 00:00:01,241,9336
1970-01-01 00:00:01,241,10301
1970-01-01 00:00:01,241,10415
1970-01-01 00:00:01,242,958
1970-01-01 00:00:01,242,1340
1970-01-01 00:00:01,242,1717
1970-01-01 00:00:01,242,1886
1970-01-01 00:00:00,243,13252
1970-01-01 00:00:00,243,13329
1970-01-01 00:00:00,243,13610
1970-01-01 00:00:00,243,15334
1970-01-01 00:00:00,243,15552
1970-01-01 00:00:01,244,18456
1970-01-01 00:00:01,244,18499
1970-01-01 00:00:01,244,18508
1970-01-01 00:00:01,244,18570
1970-01-01 00:00:01,244,18571
1970-01-01 00:00:01,245,180
1970-01-01 00:00:01,245,6154
1970-01-01 00:00:01,245,8316
1970-01-01 00:00:01,246,2066
1970-01-01 00:00:01,246,7370
1970-01-01 00:00:01,246,8885
1970-01-01 00:00:01,246,13718
1970-01-01 00:00:00,247,11071
1970-01-01 00:00:00,247,13638
1970-01-01 00:00:00,247,15202
1970-01-01 00:00:00,247,16383
1970-01-01 00:00:00,247,17549
1970-01-01 00:00:01,248,7908
1970-01-01 00:00:01,248,7946
1970-01-01 00:00:01,248,10025
1970-01-01 00:00:01,248,12954
1970-01-01 00:00:01,248,14509
1970-01-01 00:00:01,249,10777
1970-01-01 00:00:01,249,15337
1970-01-01 00:00:01,249,16343
1970-01-01 00:00:00,250,12661
1970-01-01 00:00:00,250,13284
1970-01-01 00:00:00,250,14218
1970-01-01 00:00:00,250,14395
1970-01-01 00:00:00,250,16383
1970-01-01 00:00:01,251,353
1970-01-01 00:00:01,251,581
1970-01-01 00:00:01,251,2715
1970-01-01 00:00:00,252,2588
1970-01-01 00:00:00,252,5484
1970-01-01 00:00:00,252,6270
1970-01-01 00:00:00,252,16292
1970-01-01 00:00:01,253,3580
1970-01-01 00:00:01,253,13734
1970-01-01 00:00:01,253,15326
1970-01-01 00:00:01,253,15879
1970-01-01 00:00:01,253,16937
1970-01-01 00:00:00,254,4695
1970-01-01 00:00:00,254,6573
1970-01-01 00:00:00,254,12059
1970-01-01 00:00:01,254,8820
1970-01-01 00:00:01,255,255
1970-01-01 00:00:01,255,371
1970-01-01 00:00:01,255,8760
1970-01-01 00:00:01,255,8936
1970-01-01 00:00:01,255,10130
1970-01-01 00:00:01,256,1240
1970-01-01 00:00:01,256,7918
1970-01-01 00:00:01,256,14975
1970-01-01 00:00:01,257,7315
1970-01-01 00:00:01,257,7908
1970-01-01 00:00:01,257,13333
1970-01-01 00:00:01,258,1219
1970-01-01 00:00:01,258,1752
1970-01-01 00:00:01,258,2455
1970-01-01 00:00:01,258,4543
1970-01-01 00:00:01,258,12426
1970-01-01 00:00:01,259,717
1970-01-01 00:00:01,259,2740
1970-01-01 00:00:01,259,2948
1970-01-01 00:00:01,259,10039
1970-01-01 00:00:01,259,13894
1970-01-01 00:00:00,260,16050
1970-01-01 00:00:00,260,17911
1970-01-01 00:00:01,260,7445
1970-01-01 00:00:01,260,8985
1970-01-01 00:00:01,260,14921
1970-01-01 00:00:01,261,3735
1970-01-01 00:00:01,261,6034
1970-01-01 00:00:01,261,9619
1970-01-01 00:00:01,262,3393
1970-01-01 00:00:01,262,5376
1970-01-01 00:00:01,262,6323
1970-01-01 00:00:00,263,3076
1970-01-01 00:00:00,263,3439
1970-01-01 00:00:00,263,6379
1970-01-01 00:00:00,263,13113
1970-01-01 00:00:01,264,5182
1970-01-01 00:00:01,264,5674
1970-01-01 00:00:01,264,6696
1970-01-01 00:00:00,265,18036
1970-01-01 00:00:01,265,3603
1970-01-01 00:00:01,265,3652
1970-01-01 00:00:01,265,12929
1970-01-01 00:00:00,266,707
1970-01-01 00:00:00,266,2659
1970-01-01 00:00:00,266,4036
1970-01-01 00:00:01,267,14064
1970-01-01 00:00:01,267,14214
1970-01-01 00:00:01,267,15023
1970-01-01 00:00:01,267,15492
1970-01-01 00:00:01,267,17635
1970-01-01 00:00:01,268,1859
1970-01-01 00:00:01,268,3469
1970-01-01 00:00:01,268,3517
1970-01-01 00:00:01,268,9634
1970-01-01 00:00:01,268,16316
1970-01-01 00:00:01,269,8848
1970-01-01 00:00:01,269,11071
1970-01-01 00:00:01,269,13263
1970-01-01 00:00:00,270,3531
1970-01-01 00:00:00,270,7269
1970-01-01 00:00:01,270,6743
1970-01-01 00:00:01,270,8229
1970-01-01 00:00:01,271,1685
1970-01-01 00:00:01,271,5429
1970-01-01 00:00:01,271,5622
1970-01-01 00:00:01,271,9291
1970-01-01 00:00:00,272,14595
1970-01-01 00:00:00,272,18196
1970-01-01 00:00:00,272,18410
1970-01-01 00:00:01,272,959
1970-01-01 00:00:01,272,14885
1970-01-01 00:00:01,273,10060
1970-01-01 00:00:01,273,10201
1970-01-01 00:00:01,273,11187
1970-01-01 00:00:01,273,11771
1970-01-01 00:00:01,273,15829
1970-01-01 00:00:00,274,4125
1970-01-01 00:00:01,274,7282
1970-01-01 00:00:01,274,9484
1970-01-01 00:00:01,275,1610
1970-01-01 00:00:01,275,1650
1970-01-01 00:00:01,275,4382
1970-01-01 00:00:01,276,7641
1970-01-01 00:00:01,276,10166
1970-01-01 00:00:01,276,14470
1970-01-01 00:00:01,276,14754
1970-01-01 00:00:01,276,15293
1970-01-01 00:00:01,277,6040
1970-01-01 00:00:01,277,11417
1970-01-01 00:00:01,277,11892
1970-01-01 00:00:01,277,12886
1970-01-01 00:00:01,277,16343
1970-01-01 00:00:01,278,11415
1970-01-01 00:00:01,278,11416
1970-01-01 00:00:01,278,12360
1970-01-01 00:00:01,278,13417
1970-01-01 00:00:01,278,15023
1970-01-01 00:00:00,279,18696
1970-01-01 00:00:01,279,22
1970-01-01 00:00:01,279,5750
1970-01-01 00:00:01,279,5784
1970-01-01 00:00:01,279,5785
1970-01-01 00:00:01,280,2278
1970-01-01 00:00:01,280,2279
1970-01-01 00:00:01,280,2309
1970-01-01 00:00:01,280,3341
1970-01-01 00:00:01,281,242
1970-01-01 00:00:01,281,6379
1970-01-01 00:00:01,281,16147
1970-01-01 00:00:01,282,2687
1970-01-01 00:00:01,282,9189
1970-01-01 00:00:01,282,13249
1970-01-01 00:00:01,283,10075
1970-01-01 00:00:01,283,11083
1970-01-01 00:00:01,283,11587
1970-01-01 00:00:01,283,14392
1970-01-01 00:00:01,283,14643
1970-01-01 00:00:01,284,12829
1970-01-01 00:00:01,284,13083
1970-01-01 00:00:01,284,16105
1970-01-01 00:00:01,284,16971
1970-01-01 00:00:01,284,17780
1970-01-01 00:00:01,285,7048
1970-01-01 00:00:01,285,11704
1970-01-01 00:00:01,285,13249
1970-01-01 00:00:01,285,15332
1970-01-01 00:00:01,286,2695
1970-01-01 00:00:01,286,13085
1970-01-01 00:00:01,286,15018
1970-01-01 00:00:01,287,9389
1970-01-01 00:00:01,287,11308
1970-01-01 00:00:01,287,14529
1970-01-01 00:00:01,287,14978
1970-01-01 00:00:01,287,15588
1970-01-01 00:00:00,288,6230
1970-01-01 00:00:00,288,12941
1970-01-01 00:00:01,288,777
1970-01-01 00:00:01,288,7927
1970-01-01 00:00:01,288,11925
1970-01-01 00:00:00,289,1794
1970-01-01 00:00:00,289,9655
1970-01-01 00:00:00,289,18620
1970-01-01 00:00:01,290,7040
1970-01-01 00:00:01,290,7108
1970-01-01 00:00:01,290,8776
1970-01-01 00:00:01,290,8994
1970-01-01 00:00:01,290,15595
1970-01-01 00:00:01,291,12456
1970-01-01 00:00:01,291,12539
1970-01-01 00:00:01,291,14773
1970-01-01 00:00:01,292,12163
1970-01-01 00:00:01,292,12432
1970-01-01 00:00:01,292,13504
1970-01-01 00:00:01,292,14571
1970-01-01 00:00:01,292,14826
1970-01-01 00:00:01,293,99
1970-01-01 00:00:01,293,9273
1970-01-01 00:00:01,293,10475
1970-01-01 00:00:01,293,11102
1970-01-01 00:00:01,293,13554
1970-01-01 00:00:00,294,6622
1970-01-01 00:00:00,294,11071
1970-01-01 00:00:00,294,11171
1970-01-01 00:00:00,294,13586
1970-01-01 00:00:00,294,15202
1970-01-01 00:00:01,295,7315
1970-01-01 00:00:01,295,7908
1970-01-01 00:00:01,295,8973
1970-01-01 00:00:01,296,5582
1970-01-01 00:00:01,296,6652
1970-01-01 00:00:01,296,10408
1970-01-01 00:00:01,296,11863
1970-01-01 00:00:01,296,11951
1970-01-01 00:00:01,297,3213
1970-01-01 00:00:01,297,7356
1970-01-01 00:00:01,297,9224
1970-01-01 00:00:01,298,4476
1970-01-01 00:00:01,298,9209
1970-01-01 00:00:01,298,12877
1970-01-01 00:00:01,298,15203
1970-01-01 00:00:01,298,15204
1970-01-01 00:00:01,299,1044
1970-01-01 00:00:01,299,1240
1970-01-01 00:00:01,299,7655
1970-01-01 00:00:01,299,10868
1970-01-01 00:00:01,300,1040
1970-01-01 00:00:01,300,7658
1970-01-01 00:00:01,300,10475
1970-01-01 00:00:01,301,6635
1970-01-01 00:00:01,301,12135
1970-01-01 00:00:01,301,14245
1970-01-01 00:00:01,302,4462
1970-01-01 00:00:01,302,6189
1970-01-01 00:00:01,302,9255
1970-01-01 00:00:01,302,10938
1970-01-01 00:00:01,302,11065
1970-01-01 00:00:01,303,5024
1970-01-01 00:00:01,303,6379
1970-01-01 00:00:01,303,10570
1970-01-01 00:00:01,303,16383
1970-01-01 00:00:01,304,9242
1970-01-01 00:00:01,304,12219
1970-01-01 00:00:01,304,13041
1970-01-01 00:00:01,304,13387
1970-01-01 00:00:01,304,15576
1970-01-01 00:00:00,305,1086
1970-01-01 00:00:00,305,1096
1970-01-01 00:00:00,305,10592
1970-01-01 00:00:01,306,13296
1970-01-01 00:00:01,306,13972
1970-01-01 00:00:01,306,15202
1970-01-01 00:00:01,306,16303
1970-01-01 00:00:01,306,16383
1970-01-01 00:00:01,307,16205
1970-01-01 00:00:01,307,17259
1970-01-01 00:00:01,307,17947
1970-01-01 00:00:01,307,18416
1970-01-01 00:00:01,307,18613
1970-01-01 00:00:01,308,16754
1970-01-01 00:00:01,308,16929
1970-01-01 00:00:01,308,17301
1970-01-01 00:00:01,308,17331
1970-01-01 00:00:01,308,17472
1970-01-01 00:00:01,309,1355
1970-01-01 00:00:01,309,2273
1970-01-01 00:00:01,309,9704
1970-01-01 00:00:00,310,3559
1970-01-01 00:00:00,310,3614
1970-01-01 00:00:00,310,13617
1970-01-01 00:00:00,310,14626
1970-01-01 00:00:00,310,14808
1970-01-01 00:00:01,311,1043
1970-01-01 00:00:01,311,6435
1970-01-01 00:00:01,311,6986
1970-01-01 00:00:00,312,5163
1970-01-01 00:00:00,312,7938
1970-01-01 00:00:00,312,11456
1970-01-01 00:00:01,312,1087
1970-01-01 00:00:01,312,1102
1970-01-01 00:00:01,313,12539
1970-01-01 00:00:01,313,14773
1970-01-01 00:00:01,313,15230
1970-01-01 00:00:01,313,15296
1970-01-01 00:00:01,313,16123
1970-01-01 00:00:01,314,8064
1970-01-01 00:00:01,314,8087
1970-01-01 00:00:01,314,9158
1970-01-01 00:00:01,314,15398
1970-01-01 00:00:01,314,16126
1970-01-01 00:00:01,315,10338
1970-01-01 00:00:01,315,11416
1970-01-01 00:00:01,315,11417
1970-01-01 00:00:01,315,11879
1970-01-01 00:00:01,315,16663
1970-01-01 00:00:01,316,14650
1970-01-01 00:00:01,316,14906
1970-01-01 00:00:01,316,14970
1970-01-01 00:00:01,316,16359
1970-01-01 00:00:01,316,17331
1970-01-01 00:00:01,317,982
1970-01-01 00:00:01,317,1028
1970-01-01 00:00:01,317,2439
1970-01-01 00:00:01,317,5923
1970-01-01 00:00:01,317,9479
1970-01-01 00:00:01,318,11857
1970-01-01 00:00:01,318,12756
1970-01-01 00:00:01,318,15044
1970-01-01 00:00:01,318,15588
1970-01-01 00:00:01,318,17786
1970-01-01 00:00:01,319,1264
1970-01-01 00:00:01,319,3038
1970-01-01 00:00:01,319,9233
1970-01-01 00:00:01,319,14207
1970-01-01 00:00:01,319,14561
1970-01-01 00:00:01,320,4716
1970-01-01 00:00:01,320,9283
1970-01-01 00:00:01,320,14919
1970-01-01 00:00:01,321,714
1970-01-01 00:00:01,321,758
1970-01-01 00:00:01,321,2132
1970-01-01 00:00:00,322,5634
1970-01-01 00:00:00,322,11391
1970-01-01 00:00:00,322,16992
1970-01-01 00:00:01,323,5631
1970-01-01 00:00:01,323,8162
1970-01-01 00:00:01,323,10598
1970-01-01 00:00:01,323,10777
1970-01-01 00:00:01,323,14273
1970-01-01 00:00:01,324,1257
1970-01-01 00:00:01,324,2558
1970-01-01 00:00:01,324,2568
1970-01-01 00:00:01,324,4890
1970-01-01 00:00:01,325,870
1970-01-01 00:00:01,325,2588
1970-01-01 00:00:01,325,7903
1970-01-01 00:00:01,326,2423
1970-01-01 00:00:01,326,5810
1970-01-01 00:00:01,326,7721
1970-01-01 00:00:01,326,9562
1970-01-01 00:00:01,326,10453
1970-01-01 00:00:00,327,3748
1970-01-01 00:00:00,327,3751
1970-01-01 00:00:00,327,6729
1970-01-01 00:00:00,327,9572
1970-01-01 00:00:00,327,17672
1970-01-01 00:00:01,328,7265
1970-01-01 00:00:01,328,9658
1970-01-01 00:00:01,328,9896
1970-01-01 00:00:01,328,11083
1970-01-01 00:00:01,328,11587
1970-01-01 00:00:01,329,4913
1970-01-01 00:00:01,329,5823
1970-01-01 00:00:01,329,5846
1970-01-01 00:00:01,329,8971
1970-01-01 00:00:01,329,13343
1970-01-01 00:00:01,330,2693
1970-01-01 00:00:01,330,8037
1970-01-01 00:00:01,330,13134
1970-01-01 00:00:01,330,13217
1970-01-01 00:00:01,331,757
1970-01-01 00:00:01,331,3392
1970-01-01 00:00:01,331,7265
1970-01-01 00:00:01,331,11083
1970-01-01 00:00:01,331,11587
1970-01-01 00:00:01,332,8378
1970-01-01 00:00:01,332,13548
1970-01-01 00:00:01,332,13781
1970-01-01 00:00:01,332,14086
1970-01-01 00:00:01,332,15358
1970-01-01 00:00:01,333,6604
1970-01-01 00:00:01,333,10268
1970-01-01 00:00:01,333,11798
1970-01-01 00:00:01,333,13555
1970-01-01 00:00:01,333,14481
1970-01-01 00:00:01,334,4024
1970-01-01 00:00:01,334,4502
1970-01-01 00:00:01,334,7521
1970-01-01 00:00:01,334,11402
1970-01-01 00:00:01,334,15458
1970-01-01 00:00:01,335,14941
1970-01-01 00:00:01,335,15616
1970-01-01 00:00:01,335,15856
1970-01-01 00:00:01,335,16383
1970-01-01 00:00:01,335,16764
1970-01-01 00:00:00,336,13333
1970-01-01 00:00:00,336,15324
1970-01-01 00:00:00,336,15775
1970-01-01 00:00:01,337,4717
1970-01-01 00:00:01,337,5641
1970-01-01 00:00:01,337,12756
1970-01-01 00:00:01,337,13136
1970-01-01 00:00:00,338,7315
1970-01-01 00:00:00,338,7908
1970-01-01 00:00:00,338,12143
1970-01-01 00:00:00,338,13340
1970-01-01 00:00:01,339,13811
1970-01-01 00:00:01,339,15044
1970-01-01 00:00:01,339,15465
1970-01-01 00:00:01,339,15476
1970-01-01 00:00:01,339,16936
1970-01-01 00:00:01,340,554
1970-01-01 00:00:01,340,3023
1970-01-01 00:00:01,340,12118
1970-01-01 00:00:01,340,13124
1970-01-01 00:00:01,340,13916
1970-01-01 00:00:01,341,17016
1970-01-01 00:00:01,341,17201
1970-01-01 00:00:01,341,17452
1970-01-01 00:00:01,341,17529
1970-01-01 00:00:01,341,17732
1970-01-01 00:00:01,342,4582
1970-01-01 00:00:01,342,12486
1970-01-01 00:00:01,342,14470
1970-01-01 00:00:01,343,3612
1970-01-01 00:00:01,343,8887
1970-01-01 00:00:01,343,9233
1970-01-01 00:00:01,343,14207
1970-01-01 00:00:01,343,15787
1970-01-01 00:00:01,344,3799
1970-01-01 00:00:01,344,3801
1970-01-01 00:00:01,344,3804
1970-01-01 00:00:01,344,9110
1970-01-01 00:00:01,344,9992
1970-01-01 00:00:01,345,1128
1970-01-01 00:00:01,345,5084
1970-01-01 00:00:01,345,9672
1970-01-01 00:00:01,345,12224
1970-01-01 00:00:01,345,13964
1970-01-01 00:00:01,346,773
1970-01-01 00:00:01,346,8854
1970-01-01 00:00:01,346,8998
1970-01-01 00:00:01,346,11291
1970-01-01 00:00:01,347,1752
1970-01-01 00:00:01,347,5383
1970-01-01 00:00:01,347,10590
1970-01-01 00:00:01,348,4812
1970-01-01 00:00:01,348,8599
1970-01-01 00:00:01,348,11713
1970-01-01 00:00:01,348,13254
1970-01-01 00:00:01,348,13255
1970-01-01 00:00:01,349,17759
1970-01-01 00:00:01,349,17886
1970-01-01 00:00:01,349,17911
1970-01-01 00:00:01,349,18089
1970-01-01 00:00:01,349,18155
1970-01-01 00:00:01,350,2054
1970-01-01 00:00:01,350,2534
1970-01-01 00:00:01,350,5493
1970-01-01 00:00:01,350,13002
1970-01-01 00:00:01,350,14803
1970-01-01 00:00:01,351,9897
1970-01-01 00:00:01,351,12321
1970-01-01 00:00:01,351,13693
