itemId,iid
034544731X,1873
0345451872,1874
0345451945,1875
0345452194,1876
0345452453,1877
0345452488,1878
0345455916,1879
0345456505,1880
0345456874,1881
0345457137,1882
0345457145,1883
0345457234,1884
0345461967,1885
0345462351,1886
034546236X,1887
034546303X,1888
0345463102,1889
0345463110,1890
0345463331,1891
034546673X,1892
0345466934,1893
0345466985,1894
0345468147,1895
0345472500,1896
0345473043,1897
0345476832,1898
0345476840,1899
0345478142,1900
0345478193,1901
034547824X,1902
0345478274,1903
0345483499,1904
034548357X,1905
0345483677,1906
0345484010,1907
0345487524,1908
0349108587,1909
0349109087,1910
0349113904,1911
0349115001,1912
0352329467,1913
0352330570,1914
0352336161,1915
0352338989,1916
0356174840,1917
0356190889,1918
0370000390,1919
037303220X,1920
0373037163,1921
0373051875,1922
0373052715,1923
0373073658,1924
037307798X,1925
0373094523,1926
037309891X,1927
0373104790,1928
0373114982,1929
0373115431,1930
0373122187,1931
0373122233,1932
0373124996,1933
0373162464,1934
0373163134,1935
0373220596,1936
0373221339,1937
037322558X,1938
0373226020,1939
0373226268,1940
0373226373,1941
0373239947,1942
0373239963,1943
0373242026,1944
0373246455,1945
0373255802,1946
0373255926,1947
0373255950,1948
0373256426,1949
0373256655,1950
0373256701,1951
0373258054,1952
0373258089,1953
0373261772,1954
037326271X,1955
0373272456,1956
0373272561,1957
0373272790,1958
0373272839,1959
0373273452,1960
0373273460,1961
0373288115,1962
0373288417,1963
0373288565,1964
0373288581,1965
0373289170,1966
037329008X,1967
0373293607,1968
0373293720,1969
037329400X,1970
0373301014,1971
0373388101,1972
0373441134,1973
037345161X,1974
0373483015,1975
0373483120,1976
0373483201,1977
0373483287,1978
0373510055,1979
0373513631,1980
0373513674,1981
0373520204,1982
037359819X,1983
0373598238,1984
0373612915,1985
037361358X,1986
037361361X,1987
0373614497,1988
0373619227,1989
0373650647,1990
037369167X,1991
0373691718,1992
0373691734,1993
0373691750,1994
0373691793,1995
0373692102,1996
0373692153,1997
0373712782,1998
0373712960,1999
0373713444,2000
0373713479,2001
0373750455,2002
037375051X,2003
0373761260,2004
0373764731,2005
0373764928,2006
0373766017,2007
0373770510,2008
0373770537,2009
0373770553,2010
0373770561,2011
037377057X,2012
0373770588,2013
0373770642,2014
0373770685,2015
0373770693,2016
037377074X,2017
0373771452,2018
0373771495,2019
0373785518,2020
037379097X,2021
0373791569,2022
0373791739,2023
0373791801,2024
037379181X,2025
0373791828,2026
037379200X,2027
0373792050,2028
0373792166,2029
0373792360,2030
0373802315,2031
0373802331,2032
0373802366,2033
0373802390,2034
0373802420,2035
0373806833,2036
037383358X,2037
0373870353,2038
0373870582,2039
0373870736,2040
037387118X,2041
0373880723,2042
0373895585,2043
0373895690,2044
037389578X,2045
0373895801,2046
0374106770,2047
0374106827,2048
0374106916,2049
0374107424,2050
0374113432,2051
0374116903,2052
0374117349,2053
0374138583,2054
0374148570,2055
0374149399,2056
0374155062,2057
0374165033,2058
0374186200,2059
0374190615,2060
0374192057,2061
0374195765,2062
0374207003,2063
0374222436,2064
0374223076,2065
0374228396,2066
0374263795,2067
0374265011,2068
0374278806,2069
0374280398,2070
0374280657,2071
0374281033,2072
0374289786,2073
0374312486,2074
0374316783,2075
0374317011,2076
0374317127,2077
0374343284,2078
0374380252,2079
0374399565,2080
0374399689,2081
0374399697,2082
0374521387,2083
0374522219,2084
0374525706,2085
0374527032,2086
0374527075,2087
0374941149,2088
0374941289,2089
0375402551,2090
0375402594,2091
0375403140,2092
0375403442,2093
0375406840,2094
0375407715,2095
0375407723,2096
0375407863,2097
037540807X,2098
0375408223,2099
0375408355,2100
0375409009,2101
037541293X,2102
0375413308,2103
0375413359,2104
0375413596,2105
037541360X,2106
0375413758,2107
0375414002,2108
0375414010,2109
0375414126,2110
0375414150,2111
0375420185,2112
0375422811,2113
0375422854,2114
0375423494,2115
0375423508,2116
0375423524,2117
0375423656,2118
037542380X,2119
0375423850,2120
0375424024,2121
0375424075,2122
0375424172,2123
0375424466,2124
0375433767,2125
0375433775,2126
0375433864,2127
0375433910,2128
0375433945,2129
0375433953,2130
0375434658,2131
037543514X,2132
0375435158,2133
0375435166,2134
0375435174,2135
0375435204,2136
0375502505,2137
037550253X,2138
0375502726,2139
0375502793,2140
0375503048,2141
0375503064,2142
0375503269,2143
0375503366,2144
0375507388,2145
0375507396,2146
0375507418,2147
0375507442,2148
0375507450,2149
0375507590,2150
0375507604,2151
0375507752,2152
0375508015,2153
0375508066,2154
0375508082,2155
0375508201,2156
0375508260,2157
0375700994,2158
0375701613,2159
0375701737,2160
0375702105,2161
0375702199,2162
0375702229,2163
0375702369,2164
0375702431,2165
0375703012,2166
0375703071,2167
0375705856,2168
0375705899,2169
0375705902,2170
0375706712,2171
0375707050,2172
0375707174,2173
037570731X,2174
0375707379,2175
0375713271,2176
0375713298,2177
037572673X,2178
0375727388,2179
0375727493,2180
0375727760,2181
0375728066,2182
0375728147,2183
0375728171,2184
0375728198,2185
0375753605,2186
0375753702,2187
0375754458,2188
0375757872,2189
0375758429,2190
0375758585,2191
0375758607,2192
0375758674,2193
037575878X,2194
0375759182,2195
0375760075,2196
0375760253,2197
0375800913,2198
0375801472,2199
0375811532,2200
0375811745,2201
0375821805,2202
0375821961,2203
0375822577,2204
0375827358,2205
0375827404,2206
0375827528,2207
0375828052,2208
0375828095,2209
0375831908,2210
0375831916,2211
0375832432,2212
0375832580,2213
0375832742,2214
0375875263,2215
0375922431,2216
0380007959,2217
0380475308,2218
0380502526,2219
0380513005,2220
0380589664,2221
0380595435,2222
0380633132,2223
0380690543,2224
0380699877,2225
0380700972,2226
0380705648,2227
0380705974,2228
038070658X,2229
0380710994,2230
0380711559,2231
0380711656,2232
0380711966,2233
0380713055,2234
0380715929,2235
0380717085,2236
0380723042,2237
0380723107,2238
0380726653,2239
0380727412,2240
0380731983,2241
0380733048,2242
0380733404,2243
0380750082,2244
0380754371,2245
0380758369,2246
0380758393,2247
0380760061,2248
0380760126,2249
0380763524,2250
038076363X,2251
0380769328,2252
038077013X,2253
0380770237,2254
038077030X,2255
0380770350,2256
0380773708,2257
0380773813,2258
0380774569,2259
0380774577,2260
0380778726,2261
0380780410,2262
0380784491,2263
0380785129,2264
0380785315,2265
0380788780,2266
0380788829,2267
038078887X,2268
0380789337,2269
0380789345,2270
0380789353,2271
0380789604,2272
0380790254,2273
0380791021,2274
0380791048,2275
0380791188,2276
0380794551,2277
038079456X,2278
0380794578,2279
0380794802,2280
0380794829,2281
0380794934,2282
0380795108,2283
0380795116,2284
0380795280,2285
0380795345,2286
038079540X,2287
0380795558,2288
0380795566,2289
0380796058,2290
0380798859,2291
0380798867,2292
038079943X,2293
0380800632,2294
0380800640,2295
0380800659,2296
0380800683,2297
0380800802,2298
0380800810,2299
0380800829,2300
0380800918,2301
0380800985,2302
0380800993,2303
0380801213,2304
0380801493,2305
0380802082,2306
038080493X,2307
0380805502,2308
0380805707,2309
0380805790,2310
0380805855,2311
0380805901,2312
038080591X,2313
0380806150,2314
038080624X,2315
0380806290,2316
0380806304,2317
0380807025,2318
0380810719,2319
038081093X,2320
0380811308,2321
0380812029,2322
0380812037,2323
0380812045,2324
0380812053,2325
0380815613,2326
0380815664,2327
0380815672,2328
0380815680,2329
0380815699,2330
0380815931,2331
0380816210,2332
0380816520,2333
038081658X,2334
0380817187,2335
0380820994,2336
0380822245,2337
0380841940,2338
0380883694,2339
0380895366,2340
0380973529,2341
0380973642,2342
0380973693,2343
0380974053,2344
0380974363,2345
0380977605,2346
0380977621,2347
038097780X,2348
0380977982,2349
0380978377,2350
0380978407,2351
0380978423,2352
0380978466,2353
0380978539,2354
0380978547,2355
0381022250,2356
0385000030,2357
0385007833,2358
0385019556,2359
0385024630,2360
0385029551,2361
0385031009,2362
0385040601,2363
0385040881,2364
0385050755,2365
0385062133,2366
0385156049,2367
0385175760,2368
0385175809,2369
0385177216,2370
0385187157,2371
0385191715,2372
0385239548,2373
0385243944,2374
038524469X,2375
0385244835,2376
0385245475,2377
0385249373,2378
0385254911,2379
0385260458,2380
0385260881,2381
0385264704,2382
0385264739,2383
0385264763,2384
0385265573,2385
0385271239,2386
0385279833,2387
0385286287,2388
0385286392,2389
0385291558,2390
0385291868,2391
0385291906,2392
0385291914,2393
0385301898,2394
0385303327,2395
0385312741,2396
0385312806,2397
0385312954,2398
0385314140,2399
0385318219,2400
038531826X,2401
0385318332,2402
0385319002,2403
0385323638,2404
0385324138,2405
0385324162,2406
0385324170,2407
0385327706,2408
0385333625,2409
0385333633,2410
0385333692,2411
0385334176,2412
0385334273,2413
0385334281,2414
0385334338,2415
0385334419,2416
0385335032,2417
0385335180,2418
0385337949,2419
038533849X,2420
0385338627,2421
0385338740,2422
0385339143,2423
0385339186,2424
0385339224,2425
0385339402,2426
0385339453,2427
0385340311,2428
0385412649,2429
0385418159,2430
0385422989,2431
0385423233,2432
0385423241,2433
0385423454,2434
0385423608,2435
0385468881,2436
0385468997,2437
0385469624,2438
0385470436,2439
0385471076,2440
0385471106,2441
038547525X,2442
0385476019,2443
0385479662,2444
0385479697,2445
038548044X,2446
0385481179,2447
0385484917,2448
0385485573,2449
0385486073,2450
0385489633,2451
0385489757,2452
0385489765,2453
0385489838,2454
0385490623,2455
0385491247,2456
0385492146,2457
0385492154,2458
0385496168,2459
0385496370,2460
0385500912,2461
0385501501,2462
0385501528,2463
0385501544,2464
0385501625,2465
0385501757,2466
0385501765,2467
0385502176,2468
0385502478,2469
0385503180,2470
0385506600,2471
0385506821,2472
0385507399,2473
0385508077,2474
0385511841,2475
0385511868,2476
0385511922,2477
0385512473,2478
0385512724,2479
0385512775,2480
0385513097,2481
0385513194,2482
0385513208,2483
0385513240,2484
0385513267,2485
0385516738,2486
038551722X,2487
0385517483,2488
038560646X,2489
0385662963,2490
0385663579,2491
0385720904,2492
0385721544,2493
0385721579,2494
0385721609,2495
0385721730,2496
0385721765,2497
0385721889,2498
0385721919,2499
0385721951,2500
0385722141,2501
0385722168,2502
0385722435,2503
0385731949,2504
0385733011,2505
0385733224,2506
0385746989,2507
0385900325,2508
0387950893,2509
0387982582,2510
038798738X,2511
0393000265,2512
0393004457,2513
0393010244,2514
0393011046,2515
0393014894,2516
0393018830,2517
0393019551,2518
0393019578,2519
0393020304,2520
0393020398,2521
0393020436,2522
039302895X,2523
0393030768,2524
039303531X,2525
0393039617,2526
0393040631,2527
039304081X,2528
0393041301,2529
0393041425,2530
0393045528,2531
0393045595,2532
0393046214,2533
0393046389,2534
0393049825,2535
0393049841,2536
039304985X,2537
039304999X,2538
0393050890,2539
0393050971,2540
0393051358,2541
0393051374,2542
0393051587,2543
0393051595,2544
0393051633,2545
0393051676,2546
0393051692,2547
0393051773,2548
0393051781,2549
039305179X,2550
0393052036,2551
0393052117,2552
0393052303,2553
0393052311,2554
0393052362,2555
0393060918,2556
0393060942,2557
0393060985,2558
0393060993,2559
039306154X,2560
0393061558,2561
0393061620,2562
0393061655,2563
0393062139,2564
0393062422,2565
039309412X,2566
0393097730,2567
0393304140,2568
0393307948,2569
0393307956,2570
0393308189,2571
0393308197,2572
0393308278,2573
039330857X,2574
0393312801,2575
0393312860,2576
0393312925,2577
0393313719,2578
0393317706,2579
0393317730,2580
0393317781,2581
039331782X,2582
0393317900,2583
0393318397,2584
0393318400,2585
0393318540,2586
0393318680,2587
0393319296,2588
0393320030,2589
0393320235,2590
0393322963,2591
0393322971,2592
039332298X,2593
0393323544,2594
0393323625,2595
0393323714,2596
039332396X,2597
0393324427,2598
0393325075,2599
0393325113,2600
0393328406,2601
039332849X,2602
0393328597,2603
0393926346,2604
039396292X,2605
0393967956,2606
0393967972,2607
0393968197,2608
0393969142,2609
039397281X,2610
0393972860,2611
0393974294,2612
039397779X,2613
0393977935,2614
0394241754,2615
0394298594,2616
0394299175,2617
0394309634,2618
0394405021,2619
0394419677,2620
0394430743,2621
0394436237,2622
0394445910,2623
0394446283,2624
0394447190,2625
0394450922,2626
0394461940,2627
0394483383,2628
039448813X,2629
039449914X,2630
0394500210,2631
0394508963,2632
039451470X,2633
039451887X,2634
0394518918,2635
039451940X,2636
0394519671,2637
0394520610,2638
0394525299,2639
0394539931,2640
0394542150,2641
0394549880,2642
039455079X,2643
0394552016,2644
0394555716,2645
0394556380,2646
0394556550,2647
0394565924,2648
039457186X,2649
0394572297,2650
039457236X,2651
0394572394,2652
0394572432,2653
039457253X,2654
0394576543,2655
0394576551,2656
0394577191,2657
0394583175,2658
0394603753,2659
0394604334,2660
0394604407,2661
0394604415,2662
0394604490,2663
0394605101,2664
0394605136,2665
0394623800,2666
0394700074,2667
0394702956,2668
0394703693,2669
0394712978,2670
0394713788,2671
039471430X,2672
0394714393,2673
0394724526,2674
0394729382,2675
0394730275,2676
0394734491,2677
0394735307,2678
039473954X,2679
0394741102,2680
0394741188,2681
0394744675,2682
0394744780,2683
0394746163,2684
0394750594,2685
0394751019,2686
0394754875,2687
0394755332,2688
0394755340,2689
0394755405,2690
0394770722,2691
0394779959,2692
0394829131,2693
0394829336,2694
0394829409,2695
0394848705,2696
0394872177,2697
0394872185,2698
039489183X,2699
0394891899,2700
0394929128,2701
039493847X,2702
0394985702,2703
0395051134,2704
0395051304,2705
0395065771,2706
0395076161,2707
039516995X,2708
0395206715,2709
0395348307,2710
0395349222,2711
